Customer_ID,Count,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID
8095-WANWK,1,Q3,5,Stayed,No,0.0,38,5369.0,,,2958
8096-LOIST,1,Q3,5,Stayed,No,0.0,38,3384.0,,,3515
8097-OMULG,1,Q3,4,Stayed,No,0.0,24,5918.0,,,6421
8097-VBQTZ,1,Q3,4,Stayed,No,0.0,65,6092.0,,,3969
8098-LLAZX,1,Q3,3,Churned,Yes,1.0,85,3677.0,Competitor,Competitor made better offer,19
8098-TDCBU,1,Q3,4,Stayed,No,0.0,53,3052.0,,,3060
8099-MZPUJ,1,Q3,3,Stayed,No,0.0,57,3922.0,,,6259
8100-HZZLJ,1,Q3,3,Stayed,No,0.0,55,4205.0,,,3836
8100-PNJMH,1,Q3,4,Stayed,No,0.0,42,5228.0,,,2955
8104-OSKWT,1,Q3,3,Stayed,No,0.0,43,5906.0,,,5038
8106-GWQOK,1,Q3,3,Stayed,No,0.0,42,2187.0,,,4887
8107-KNCIM,1,Q3,4,Stayed,No,0.0,66,3771.0,,,871
8107-RZLNV,1,Q3,5,Stayed,No,0.0,62,4634.0,,,6830
8108-UXRQN,1,Q3,3,Stayed,No,0.0,28,3443.0,,,2587
8109-YUOHE,1,Q3,3,Stayed,No,0.0,56,5025.0,,,5852
8111-BKVDS,1,Q3,5,Stayed,No,0.0,26,2164.0,,,2808
8111-RKSPX,1,Q3,2,Churned,Yes,1.0,89,5668.0,Dissatisfaction,Service dissatisfaction,2363
8111-SLLHI,1,Q3,3,Churned,Yes,1.0,96,4687.0,Attitude,Attitude of support person,74
8118-LSUEL,1,Q3,1,Churned,Yes,1.0,79,5507.0,Dissatisfaction,Product dissatisfaction,197
8118-TJAFG,1,Q3,3,Stayed,No,0.0,60,2757.0,,,5772
8120-JDCAM,1,Q3,4,Stayed,No,0.0,44,3708.0,,,3181
8123-QBNAZ,1,Q3,3,Stayed,No,0.0,49,4102.0,,,4638
8124-NZVGJ,1,Q3,3,Stayed,No,0.0,52,2979.0,,,6002
8125-QPFJD,1,Q3,4,Stayed,No,0.0,65,4447.0,,,5679
8128-YVJRG,1,Q3,1,Churned,Yes,1.0,81,4513.0,Attitude,Attitude of support person,1676
8129-GMVGI,1,Q3,4,Stayed,No,0.0,59,5172.0,,,4172
8132-YPVBX,1,Q3,5,Stayed,No,0.0,80,3291.0,,,6257
8133-ANHHJ,1,Q3,4,Stayed,No,0.0,75,5023.0,,,1001
8138-EALND,1,Q3,5,Stayed,No,0.0,29,4123.0,,,2883
8143-ETQTI,1,Q3,4,Stayed,No,0.0,78,4896.0,,,5121
8144-DGHXP,1,Q3,4,Stayed,No,0.0,53,4231.0,,,5639
8146-QQKZH,1,Q3,4,Stayed,No,0.0,78,4090.0,,,3199
8148-BPLZQ,1,Q3,4,Stayed,No,0.0,47,2711.0,,,4862
8148-NLEGT,1,Q3,5,Stayed,No,0.0,24,4650.0,,,4387
8148-WOCMK,1,Q3,5,Stayed,No,0.0,67,3214.0,,,6911
8149-AIQCG,1,Q3,5,Stayed,No,0.0,62,3271.0,,,5783
8149-RSOUN,1,Q3,3,Churned,Yes,1.0,78,3014.0,Competitor,Competitor offered more data,1774
8150-QUDFX,1,Q3,3,Joined,No,0.0,64,3300.0,,,4268
8152-UOBNY,1,Q3,3,Stayed,No,0.0,59,5746.0,,,632
8152-VETUR,1,Q3,5,Stayed,No,0.0,75,5406.0,,,5149
8155-IBNHG,1,Q3,3,Churned,Yes,1.0,74,2325.0,Attitude,Attitude of support person,2521
8158-WPEZG,1,Q3,4,Stayed,No,0.0,61,4986.0,,,3625
8160-HOWOX,1,Q3,4,Stayed,No,0.0,43,4858.0,,,3905
8161-QYMTT,1,Q3,5,Stayed,No,0.0,22,5259.0,,,5141
8164-OCKUJ,1,Q3,5,Stayed,No,0.0,55,6325.0,,,6676
8165-CBKXO,1,Q3,3,Stayed,No,0.0,46,5748.0,,,5739
8165-ZJRNM,1,Q3,5,Stayed,No,0.0,67,4923.0,,,3169
8166-ORCHU,1,Q3,4,Stayed,No,0.0,21,4414.0,,,735
8166-ZZTFS,1,Q3,3,Churned,Yes,1.0,94,4400.0,Attitude,Attitude of support person,307
8167-GJLRN,1,Q3,4,Joined,No,0.0,55,3108.0,,,2660
8168-UQWWF,1,Q3,3,Churned,Yes,1.0,70,5674.0,Competitor,Competitor offered more data,1155
8169-SAEJD,1,Q3,3,Stayed,No,0.0,28,4162.0,,,1017
8173-RXAYP,1,Q3,4,Stayed,No,0.0,42,4642.0,,,4625
8174-LNWMW,1,Q3,5,Stayed,No,0.0,46,5581.0,,,6096
8174-TBVCF,1,Q3,3,Stayed,No,0.0,71,5072.0,,,4752
8178-EYZUO,1,Q3,1,Churned,Yes,1.0,70,3378.0,Price,Extra data charges,1645
8180-AKMJV,1,Q3,5,Joined,No,0.0,45,5825.0,,,5715
8181-YHCMF,1,Q3,4,Stayed,No,0.0,24,4864.0,,,2735
8182-BJDSI,1,Q3,1,Churned,Yes,1.0,90,2468.0,Attitude,Attitude of service provider,1590
8182-PNAGI,1,Q3,1,Churned,Yes,1.0,67,3624.0,Price,Extra data charges,2469
8183-ONMXC,1,Q3,3,Churned,Yes,1.0,87,2176.0,Competitor,Competitor made better offer,1528
8184-WMOFI,1,Q3,3,Stayed,No,0.0,56,5327.0,,,3075
8185-UPYBR,1,Q3,1,Churned,Yes,1.0,88,5838.0,Dissatisfaction,Product dissatisfaction,1809
8189-DUKMV,1,Q3,5,Stayed,No,0.0,80,3233.0,,,4525
8189-HBVRW,1,Q3,3,Stayed,No,0.0,20,5249.0,,,3594
8189-XRIKE,1,Q3,4,Stayed,No,0.0,52,5936.0,,,876
8190-ZTQFB,1,Q3,5,Stayed,No,0.0,59,5622.0,,,5663
8191-XWSZG,1,Q3,4,Stayed,No,0.0,35,5186.0,,,2547
8194-PEEBY,1,Q3,4,Stayed,No,0.0,68,4158.0,,,5003
8197-BFWVU,1,Q3,3,Stayed,No,0.0,28,5197.0,,,4013
8198-RKSZG,1,Q3,3,Stayed,No,0.0,26,5772.0,,,4215
8199-ZLLSA,1,Q3,1,Churned,Yes,1.0,91,6255.0,Competitor,Competitor had better devices,2153
8200-KLNYW,1,Q3,4,Stayed,No,0.0,36,5733.0,,,5350
8200-LGKSR,1,Q3,3,Stayed,No,0.0,73,5350.0,,,4827
8201-AAXCB,1,Q3,4,Stayed,No,0.0,75,3192.0,,,3767
8203-XJZRC,1,Q3,3,Joined,No,0.0,57,5384.0,,,2730
8204-TIFGJ,1,Q3,3,Stayed,No,0.0,43,3630.0,,,6197
8204-YJCLA,1,Q3,3,Stayed,No,0.0,68,4886.0,,,513
8205-MQUGY,1,Q3,3,Stayed,No,0.0,37,3582.0,,,3475
8205-OTCHB,1,Q3,3,Churned,Yes,1.0,66,3099.0,Dissatisfaction,Network reliability,1239
8205-VSLRB,1,Q3,3,Stayed,No,0.0,23,6252.0,,,4614
8207-DMRVL,1,Q3,3,Stayed,No,0.0,51,6158.0,,,2931
8207-VVMYB,1,Q3,4,Stayed,No,0.0,76,6170.0,,,5280
8208-EUMTE,1,Q3,4,Stayed,No,0.0,40,2136.0,,,2919
8212-CRQXP,1,Q3,3,Stayed,No,0.0,80,2640.0,,,5357
8212-DJRCH,1,Q3,4,Stayed,No,0.0,66,4014.0,,,6898
8213-TAZPM,1,Q3,4,Stayed,No,0.0,46,5874.0,,,6962
8215-NGSPE,1,Q3,3,Stayed,No,0.0,46,3413.0,,,6122
8216-AZUUZ,1,Q3,5,Stayed,No,0.0,76,3265.0,,,4187
8217-QYOHV,1,Q3,4,Stayed,No,0.0,22,4545.0,,,6917
8218-FFJDS,1,Q3,3,Stayed,No,0.0,27,6114.0,,,5555
8219-VYBVI,1,Q3,4,Stayed,No,0.0,55,4295.0,,,4882
8220-OCUFY,1,Q3,4,Stayed,No,0.0,25,4870.0,,,3927
8221-EQDGL,1,Q3,3,Stayed,No,0.0,79,4355.0,,,6654
8221-HVAYI,1,Q3,3,Stayed,No,0.0,61,3945.0,,,3298
8224-DWCKX,1,Q3,4,Stayed,No,0.0,38,5159.0,,,867
8224-IVVPA,1,Q3,3,Stayed,No,0.0,79,4472.0,,,3018
8224-KDLKN,1,Q3,4,Stayed,No,0.0,41,4275.0,,,5606
8224-UAXBZ,1,Q3,3,Stayed,No,0.0,41,5137.0,,,6641
8225-BTJAU,1,Q3,1,Churned,Yes,1.0,87,3856.0,Competitor,Competitor had better devices,172
8226-BXGES,1,Q3,3,Stayed,No,0.0,67,5519.0,,,3643
8229-BUJHX,1,Q3,4,Stayed,No,0.0,62,4941.0,,,3784
8229-MYEJZ,1,Q3,4,Stayed,No,0.0,47,5765.0,,,2722
8229-TNIQA,1,Q3,2,Churned,Yes,1.0,91,3443.0,Other,Don't know,1826
8231-BSWXX,1,Q3,4,Stayed,No,0.0,38,5466.0,,,4074
8232-CTLKO,1,Q3,3,Stayed,No,0.0,80,5979.0,,,5988
8232-UTFOZ,1,Q3,4,Stayed,No,0.0,59,4328.0,,,3756
8234-GSZYK,1,Q3,4,Stayed,No,0.0,51,3881.0,,,4400
8237-ULIXL,1,Q3,3,Stayed,No,0.0,78,4067.0,,,4186
8241-JUIQO,1,Q3,4,Stayed,No,0.0,26,4559.0,,,6288
8242-JSVBO,1,Q3,4,Stayed,No,0.0,65,4300.0,,,5419
8242-PDSGJ,1,Q3,3,Stayed,No,0.0,60,5840.0,,,5707
8242-SOQUO,1,Q3,4,Stayed,No,0.0,54,2660.0,,,578
8245-UMPYT,1,Q3,3,Churned,Yes,1.0,80,2688.0,Dissatisfaction,Poor expertise of phone support,158
8246-SHFGA,1,Q3,3,Stayed,No,0.0,78,2842.0,,,3553
8249-THVEC,1,Q3,4,Stayed,No,0.0,73,4025.0,,,6786
8250-ZNGGW,1,Q3,4,Stayed,No,0.0,35,3662.0,,,734
8257-RZAHR,1,Q3,1,Churned,Yes,1.0,86,4049.0,Competitor,Competitor offered more data,1364
8258-GSTJK,1,Q3,1,Churned,Yes,1.0,96,3128.0,Competitor,Competitor had better devices,334
8259-DZLIZ,1,Q3,4,Stayed,No,0.0,36,4954.0,,,5432
8259-NFJTV,1,Q3,3,Stayed,No,0.0,45,5996.0,,,3537
8260-NGFNY,1,Q3,2,Churned,Yes,1.0,82,3196.0,Other,Don't know,1890
8261-GWDBQ,1,Q3,3,Stayed,No,0.0,77,4734.0,,,837
8262-COGGB,1,Q3,3,Joined,No,0.0,48,5384.0,,,2978
8263-JQAIK,1,Q3,3,Churned,Yes,1.0,77,5573.0,Competitor,Competitor offered more data,150
8263-OKETD,1,Q3,5,Stayed,No,0.0,29,3265.0,,,5168
8263-QMNTJ,1,Q3,3,Stayed,No,0.0,58,5890.0,,,4180
8265-HKSOW,1,Q3,4,Stayed,No,0.0,57,4505.0,,,6525
8266-VBFQL,1,Q3,3,Stayed,No,0.0,35,3314.0,,,2734
8267-KFGYD,1,Q3,3,Joined,No,0.0,32,3389.0,,,3779
8267-ZNYVZ,1,Q3,1,Churned,Yes,1.0,81,3824.0,Attitude,Attitude of service provider,2512
8268-YDIXR,1,Q3,3,Stayed,No,0.0,56,4778.0,,,3311
8270-RKSAP,1,Q3,3,Stayed,No,0.0,37,3198.0,,,2906
8272-ONJLV,1,Q3,5,Stayed,No,0.0,41,5527.0,,,3829
8276-MQBYC,1,Q3,2,Churned,Yes,1.0,81,6204.0,Price,Long distance charges,217
8277-RVRSV,1,Q3,4,Stayed,No,0.0,73,4501.0,,,6312
8280-MQRQN,1,Q3,3,Churned,Yes,1.0,69,2806.0,Dissatisfaction,Network reliability,2015
8285-ABVLB,1,Q3,4,Stayed,No,0.0,79,4311.0,,,5071
8286-AFUYI,1,Q3,4,Joined,No,0.0,35,5092.0,,,3710
8290-YWKHZ,1,Q3,3,Churned,Yes,1.0,90,5247.0,Competitor,Competitor made better offer,130
8292-FRFZQ,1,Q3,4,Stayed,No,0.0,67,3445.0,,,6821
8292-ITGYJ,1,Q3,4,Stayed,No,0.0,67,3043.0,,,3277
8292-TYSPY,1,Q3,2,Churned,Yes,1.0,73,4539.0,Competitor,Competitor offered more data,2128
8294-UIMBA,1,Q3,5,Stayed,No,0.0,68,4584.0,,,5851
8295-FHIVV,1,Q3,5,Stayed,No,0.0,56,5873.0,,,4300
8295-KMENE,1,Q3,4,Stayed,No,0.0,27,5978.0,,,4796
8305-VHZBZ,1,Q3,1,Churned,Yes,1.0,92,4325.0,Price,Long distance charges,1556
8309-IEYJD,1,Q3,4,Joined,No,0.0,25,2576.0,,,672
8309-PPCED,1,Q3,4,Stayed,No,0.0,55,6030.0,,,5134
8311-UEUAB,1,Q3,3,Stayed,No,0.0,69,5420.0,,,3895
8313-AFGBW,1,Q3,4,Stayed,No,0.0,51,4795.0,,,5732
8313-KTIHG,1,Q3,3,Stayed,No,0.0,58,5281.0,,,5994
8313-NDOIA,1,Q3,5,Stayed,No,0.0,61,5813.0,,,2830
8314-DPQHL,1,Q3,4,Stayed,No,0.0,47,5535.0,,,4096
8314-HTWVE,1,Q3,3,Stayed,No,0.0,60,3973.0,,,5799
8316-BBQAY,1,Q3,3,Stayed,No,0.0,74,6251.0,,,5242
8317-BVKSO,1,Q3,5,Stayed,No,0.0,32,5728.0,,,6757
8318-LCNBW,1,Q3,3,Stayed,No,0.0,43,5638.0,,,6171
8319-QBEHW,1,Q3,4,Stayed,No,0.0,74,2715.0,,,6434
8325-QRPZR,1,Q3,3,Stayed,No,0.0,50,4216.0,,,4206
8327-LZKAS,1,Q3,2,Churned,Yes,1.0,93,4423.0,Dissatisfaction,Service dissatisfaction,346
8327-WKMIE,1,Q3,5,Stayed,No,0.0,65,4422.0,,,5441
8328-SKJNO,1,Q3,3,Stayed,No,0.0,43,5230.0,,,4932
8329-GWVPJ,1,Q3,5,Stayed,No,0.0,64,4539.0,,,3196
8329-IBCTI,1,Q3,3,Churned,Yes,1.0,91,5881.0,Competitor,Competitor made better offer,1344
8329-UTMVM,1,Q3,4,Stayed,No,0.0,31,3104.0,,,553
8331-ZXFOE,1,Q3,3,Stayed,No,0.0,42,5395.0,,,6413
8332-OSJDW,1,Q3,4,Stayed,No,0.0,65,3277.0,,,3613
8336-TAVKX,1,Q3,3,Stayed,No,0.0,71,4032.0,,,772
8337-MSSXB,1,Q3,2,Churned,Yes,1.0,74,3677.0,Attitude,Attitude of service provider,1589
8337-UPOAQ,1,Q3,2,Churned,Yes,1.0,76,5124.0,Competitor,Competitor made better offer,249
8338-QIUNR,1,Q3,3,Stayed,No,0.0,49,4397.0,,,2983
8344-WFMFH,1,Q3,4,Stayed,No,0.0,56,4738.0,,,6768
8345-MVDYC,1,Q3,3,Stayed,No,0.0,41,5937.0,,,3642
8347-GDTMP,1,Q3,3,Stayed,No,0.0,78,5113.0,,,4388
8348-HFYIV,1,Q3,3,Churned,Yes,1.0,90,5775.0,Dissatisfaction,Limited range of services,1669
8348-JLBUG,1,Q3,3,Stayed,No,0.0,34,4270.0,,,926
8350-NYMVI,1,Q3,3,Stayed,No,0.0,42,3618.0,,,5648
8356-WUAOJ,1,Q3,5,Joined,No,0.0,63,5669.0,,,3711
8357-EQXFO,1,Q3,2,Churned,Yes,1.0,92,3077.0,Competitor,Competitor made better offer,1335
8361-LBRDI,1,Q3,3,Stayed,No,0.0,51,6190.0,,,3175
8361-LTMKD,1,Q3,2,Churned,Yes,1.0,77,5839.0,Competitor,Competitor made better offer,476
8364-TRMMK,1,Q3,1,Churned,Yes,1.0,76,2876.0,Dissatisfaction,Lack of self-service on Website,2342
8372-JUXUI,1,Q3,1,Churned,Yes,1.0,93,2814.0,Competitor,Competitor had better devices,1237
8374-UULRV,1,Q3,4,Stayed,No,0.0,33,5965.0,,,3090
8374-XGEJJ,1,Q3,1,Churned,Yes,1.0,87,3123.0,Dissatisfaction,Product dissatisfaction,254
8375-DKEBR,1,Q3,1,Churned,Yes,1.0,96,3438.0,Competitor,Competitor had better devices,110
8375-KVTHK,1,Q3,4,Stayed,No,0.0,39,5757.0,,,5477
8378-LKJAF,1,Q3,3,Stayed,No,0.0,34,3738.0,,,3962
8380-MQINP,1,Q3,5,Stayed,No,0.0,36,5153.0,,,4693
8380-PEFPE,1,Q3,1,Churned,Yes,1.0,93,2377.0,Competitor,Competitor had better devices,1495
8382-SHQEH,1,Q3,1,Churned,Yes,1.0,85,2656.0,Price,Long distance charges,2162
8383-SGHJU,1,Q3,3,Stayed,No,0.0,38,2853.0,,,3884
8384-FZBJK,1,Q3,3,Stayed,No,0.0,48,6351.0,,,4199
8387-MOJJT,1,Q3,1,Churned,Yes,1.0,82,5396.0,Competitor,Competitor made better offer,1460
8387-UGUSU,1,Q3,4,Stayed,No,0.0,59,3591.0,,,5006
8388-DMKAE,1,Q3,5,Stayed,No,0.0,37,2653.0,,,3599
8388-FYNPZ,1,Q3,3,Stayed,No,0.0,51,2401.0,,,3155
8390-FESFV,1,Q3,4,Stayed,No,0.0,61,5466.0,,,3361
8393-DLHGA,1,Q3,1,Churned,Yes,1.0,68,2241.0,Competitor,Competitor offered more data,1769
8393-JMVMB,1,Q3,3,Joined,No,0.0,48,2133.0,,,4810
8395-ETZKQ,1,Q3,3,Stayed,No,0.0,51,5443.0,,,771
8397-MVTAZ,1,Q3,3,Churned,Yes,1.0,72,2568.0,Other,Poor expertise of online support,1245
8398-TBIYD,1,Q3,3,Stayed,No,0.0,78,4520.0,,,6336
8399-YNDCH,1,Q3,1,Churned,Yes,1.0,70,4716.0,Competitor,Competitor had better devices,77
8400-WZICQ,1,Q3,3,Stayed,No,0.0,61,4149.0,,,4772
8401-EMUWF,1,Q3,3,Stayed,No,0.0,36,4701.0,,,3681
8402-EIVQS,1,Q3,3,Stayed,No,0.0,31,4078.0,,,4004
8402-OOOHJ,1,Q3,5,Stayed,No,0.0,59,5918.0,,,2614
8404-FYDIB,1,Q3,3,Stayed,No,0.0,54,4469.0,,,6770
8404-GFGCZ,1,Q3,4,Stayed,No,0.0,44,4552.0,,,5692
8404-VIOMB,1,Q3,4,Stayed,No,0.0,57,4165.0,,,5685
8404-VLQFB,1,Q3,3,Stayed,No,0.0,59,4667.0,,,2950
8405-IGQFX,1,Q3,3,Stayed,No,0.0,45,4039.0,,,3017
8406-LNMHF,1,Q3,4,Stayed,No,0.0,61,5295.0,,,715
8409-WQJUX,1,Q3,3,Stayed,No,0.0,24,4458.0,,,6542
8410-BGQXN,1,Q3,5,Stayed,No,0.0,54,4402.0,,,5411
8413-VONUO,1,Q3,3,Churned,Yes,1.0,82,5332.0,Dissatisfaction,Limited range of services,2413
8413-YNHNV,1,Q3,3,Stayed,No,0.0,55,6487.0,,,5316
8414-MYSHR,1,Q3,1,Churned,Yes,1.0,78,2834.0,Dissatisfaction,Network reliability,225
8414-OOEEL,1,Q3,4,Stayed,No,0.0,66,4285.0,,,4248
8417-FMLZI,1,Q3,1,Churned,Yes,1.0,91,4242.0,Dissatisfaction,Product dissatisfaction,2006
8417-GSODA,1,Q3,4,Stayed,No,0.0,26,5116.0,,,4834
8421-WZOOW,1,Q3,3,Stayed,No,0.0,23,4912.0,,,1045
8429-XIBUM,1,Q3,1,Churned,Yes,1.0,77,4694.0,Price,Extra data charges,1672
8430-TWCBX,1,Q3,3,Stayed,No,0.0,50,4074.0,,,5346
8433-WPJTV,1,Q3,3,Stayed,No,0.0,75,5669.0,,,745
8433-WXGNA,1,Q3,1,Churned,Yes,1.0,82,4676.0,Other,Don't know,1638
8434-PNQZX,1,Q3,4,Stayed,No,0.0,30,3192.0,,,4731
8434-VGEQQ,1,Q3,4,Stayed,No,0.0,36,4446.0,,,3001
8436-BJUMM,1,Q3,3,Churned,Yes,1.0,84,2404.0,Competitor,Competitor offered higher download speeds,1341
8439-LTUGF,1,Q3,4,Stayed,No,0.0,53,4802.0,,,5009
8441-SHIPE,1,Q3,3,Stayed,No,0.0,34,5183.0,,,6888
8443-WVPSS,1,Q3,1,Churned,Yes,1.0,69,4243.0,Dissatisfaction,Service dissatisfaction,2064
8443-ZRDBZ,1,Q3,1,Churned,Yes,1.0,75,3685.0,Price,Long distance charges,1884
8444-WRIDW,1,Q3,2,Churned,Yes,1.0,79,5011.0,Attitude,Attitude of support person,458
8445-DNBAE,1,Q3,4,Joined,No,0.0,61,5523.0,,,3462
8450-JOVAH,1,Q3,1,Churned,Yes,1.0,77,5560.0,Competitor,Competitor offered higher download speeds,2484
8450-LUGUK,1,Q3,4,Stayed,No,0.0,36,3753.0,,,4890
8450-UYIBU,1,Q3,4,Stayed,No,0.0,60,2030.0,,,859
8454-AATJP,1,Q3,3,Stayed,No,0.0,46,5905.0,,,4249
8455-HIRAQ,1,Q3,3,Stayed,No,0.0,65,4909.0,,,5542
8456-QDAVC,1,Q3,3,Stayed,No,0.0,20,2464.0,,,7037
8457-XIGKN,1,Q3,4,Stayed,No,0.0,27,5909.0,,,6103
8461-EFQYM,1,Q3,3,Stayed,No,0.0,23,2997.0,,,3251
8464-EETCQ,1,Q3,5,Stayed,No,0.0,58,6466.0,,,6255
8465-SBRXP,1,Q3,3,Stayed,No,0.0,33,2436.0,,,6924
8466-PZBLH,1,Q3,3,Stayed,No,0.0,56,4743.0,,,3787
8467-WYNSR,1,Q3,3,Stayed,No,0.0,62,2729.0,,,3151
8468-EHYJA,1,Q3,4,Stayed,No,0.0,42,5106.0,,,4929
8468-FZTOE,1,Q3,4,Stayed,No,0.0,78,4874.0,,,7006
8469-SNFFH,1,Q3,4,Stayed,No,0.0,38,5991.0,,,6862
8473-VUVJN,1,Q3,3,Churned,Yes,1.0,86,5443.0,Attitude,Attitude of service provider,363
8474-UMLNT,1,Q3,3,Stayed,No,0.0,30,4115.0,,,5208
8480-PPONV,1,Q3,3,Stayed,No,0.0,25,6349.0,,,3344
8481-YYXWG,1,Q3,3,Churned,Yes,1.0,70,4584.0,Dissatisfaction,Network reliability,1629
8485-GJCDN,1,Q3,3,Churned,Yes,1.0,74,3368.0,Competitor,Competitor made better offer,348
8486-AYEQH,1,Q3,5,Stayed,No,0.0,63,2421.0,,,5918
8490-BXHEO,1,Q3,5,Stayed,No,0.0,27,5137.0,,,987
8495-LJDFO,1,Q3,4,Stayed,No,0.0,26,5780.0,,,685
8495-PRWFH,1,Q3,4,Stayed,No,0.0,80,5831.0,,,1072
8496-DMZUK,1,Q3,4,Stayed,No,0.0,78,3171.0,,,3321
8496-EJAUI,1,Q3,3,Churned,Yes,1.0,89,2251.0,Attitude,Attitude of support person,1504
8498-XXGWA,1,Q3,3,Stayed,No,0.0,34,6205.0,,,4720
8499-BRXTD,1,Q3,5,Stayed,No,0.0,57,5586.0,,,4011
8510-AWCXC,1,Q3,1,Churned,Yes,1.0,65,3269.0,Attitude,Attitude of support person,171
8510-BBWMU,1,Q3,3,Stayed,No,0.0,39,5678.0,,,5653
8510-TMWYB,1,Q3,5,Stayed,No,0.0,24,5898.0,,,6633
8512-WIWYV,1,Q3,5,Stayed,No,0.0,40,2433.0,,,4492
8513-OLYGY,1,Q3,3,Stayed,No,0.0,41,5130.0,,,5518
8514-VZHEB,1,Q3,3,Stayed,No,0.0,50,5293.0,,,6326
8515-OCTJS,1,Q3,3,Churned,Yes,1.0,94,4931.0,Competitor,Competitor made better offer,1927
8519-IMDHU,1,Q3,1,Churned,Yes,1.0,83,4981.0,Competitor,Competitor had better devices,82
8519-QJGJD,1,Q3,2,Churned,Yes,1.0,71,4995.0,Attitude,Attitude of service provider,1448
8532-UEFWH,1,Q3,3,Stayed,No,0.0,21,4676.0,,,3948
8535-SFUTN,1,Q3,3,Stayed,No,0.0,65,4842.0,,,2860
8540-ZQGEA,1,Q3,5,Stayed,No,0.0,40,4212.0,,,3654
8541-QVFKM,1,Q3,3,Stayed,No,0.0,61,5777.0,,,5825
8543-MSDMF,1,Q3,4,Joined,No,0.0,24,5528.0,,,3842
8544-GOQSH,1,Q3,5,Stayed,No,0.0,53,4400.0,,,2673
8544-JNBOX,1,Q3,5,Stayed,No,0.0,57,4626.0,,,5594
8547-NSBBO,1,Q3,3,Stayed,No,0.0,37,5154.0,,,5816
8548-AWOFC,1,Q3,3,Stayed,No,0.0,72,5956.0,,,3946
8550-XSXUQ,1,Q3,4,Stayed,No,0.0,39,3997.0,,,4605
8552-OBVRU,1,Q3,3,Stayed,No,0.0,71,3847.0,,,701
8559-CIZFV,1,Q3,2,Churned,Yes,1.0,74,5353.0,Other,Don't know,2365
8559-WNQZS,1,Q3,3,Joined,No,0.0,27,5925.0,,,4355
8561-NMTBD,1,Q3,4,Stayed,No,0.0,46,5427.0,,,6819
8562-GHPPI,1,Q3,5,Joined,No,0.0,22,3129.0,,,4232
8563-IIOXK,1,Q3,1,Churned,Yes,1.0,75,5651.0,Competitor,Competitor offered higher download speeds,2151
8563-OYMQY,1,Q3,5,Stayed,No,0.0,23,5687.0,,,3748
8564-LDKFL,1,Q3,5,Stayed,No,0.0,77,5118.0,,,4596
8565-CLBZW,1,Q3,3,Churned,Yes,1.0,95,2050.0,Competitor,Competitor made better offer,1544
8565-HBFNN,1,Q3,4,Stayed,No,0.0,51,5935.0,,,4160
8565-WUXZU,1,Q3,4,Stayed,No,0.0,54,4240.0,,,937
8566-YPRGL,1,Q3,4,Joined,No,0.0,23,5279.0,,,4769
8570-KLJYJ,1,Q3,3,Stayed,No,0.0,56,4462.0,,,5123
8571-ZCMCX,1,Q3,3,Stayed,No,0.0,48,3248.0,,,6250
8573-CGOCC,1,Q3,5,Stayed,No,0.0,55,5433.0,,,6444
8573-JGCZW,1,Q3,5,Stayed,No,0.0,35,4774.0,,,4988
8577-QSOCG,1,Q3,4,Stayed,No,0.0,63,2631.0,,,6366
8580-AECUZ,1,Q3,3,Churned,Yes,1.0,92,5001.0,Competitor,Competitor made better offer,108
8580-QVLOC,1,Q3,1,Churned,Yes,1.0,78,5697.0,Competitor,Competitor made better offer,295
8582-KRHPJ,1,Q3,3,Stayed,No,0.0,45,5629.0,,,5295
8584-KMVXD,1,Q3,3,Stayed,No,0.0,31,2934.0,,,3150
8587-XYZSF,1,Q3,5,Stayed,No,0.0,63,6064.0,,,2624
8590-OHDIW,1,Q3,5,Stayed,No,0.0,51,4686.0,,,5046
8590-YFFQO,1,Q3,3,Stayed,No,0.0,78,5669.0,,,3232
8591-NXRCV,1,Q3,4,Stayed,No,0.0,77,3859.0,,,6822
8591-TKMZH,1,Q3,4,Stayed,No,0.0,76,4952.0,,,5885
8592-PLTMQ,1,Q3,5,Stayed,No,0.0,32,5655.0,,,2827
8593-WHYHV,1,Q3,1,Churned,Yes,1.0,67,4934.0,Other,Don't know,1480
8595-SIZNC,1,Q3,4,Stayed,No,0.0,75,2628.0,,,945
8597-CTXVJ,1,Q3,4,Stayed,No,0.0,65,5392.0,,,6519
8597-CWYHH,1,Q3,3,Stayed,No,0.0,53,5845.0,,,2607
8601-QACRS,1,Q3,2,Churned,Yes,1.0,94,2353.0,Competitor,Competitor made better offer,1880
8603-IJWDN,1,Q3,3,Churned,Yes,1.0,93,5228.0,Competitor,Competitor offered higher download speeds,1332
8605-ITULD,1,Q3,3,Joined,No,0.0,31,5750.0,,,3489
8606-CIQUL,1,Q3,4,Stayed,No,0.0,60,5168.0,,,535
8606-OEGQZ,1,Q3,4,Stayed,No,0.0,78,3416.0,,,5435
8608-OZTLB,1,Q3,3,Stayed,No,0.0,59,5975.0,,,6620
8610-WFCJF,1,Q3,1,Churned,Yes,1.0,69,5732.0,Competitor,Competitor offered higher download speeds,2306
8610-ZIKJJ,1,Q3,3,Joined,No,0.0,58,2843.0,,,4780
8612-GXIDD,1,Q3,3,Stayed,No,0.0,71,2219.0,,,3903
